userID,username,email,password,permissionLevel
995,James3Gonzalez,James3Gonzalez@proton.me,[|(eV:|Z(MQ!,2
996,John2Anderson,John2Anderson@outlook.ca,NfDt{%G)bd=.,2
997,Jennifer1Miller,Jennifer1Miller@gmail.com,$SqZ=v=Xa$RD,2
998,Karen2Jackson,Karen2Jackson@outlook.ca,tm%6Y3xB=Hec,1
999,Charles3White,Charles3White@outlook.ca,UC@?]UW^`/dF,1
1000,Michael3Hernandez,Michael3Hernandez@outlook.ca,D04[qd|QiK>6,2
1001,Richard2Moore,Richard2Moore@outlook.ca,:pUBoKl~.pu2,2
1002,Daniel1Thomas,Daniel1Thomas@proton.me,NPE:xsN0m/b},1
1003,Barbara4Harris,Barbara4Harris@proton.me,z!2k^&'/Un):,1
1004,Elizabeth1Brown,Elizabeth1Brown@uwaterloo.ca,RLqRa8L])^lJ,2
1005,Thomas2Garcia,Thomas2Garcia@yahoo.com,t>8kG_cd^d`-,2
1006,Karen2Davis,Karen2Davis@yahoo.com,Fb%MOA@tF^le,2
1007,Michael1Martin,Michael1Martin@outlook.ca,"2|w^""f#bWL;?",1
1008,Matthew4Martin,Matthew4Martin@yahoo.com,Kty-JeG^bOEd,1
1009,Robert2Gonzalez,Robert2Gonzalez@yahoo.com,rkDVtIji$x/c,1
1010,James2Williams,James2Williams@gmail.com,QE6id~[3'PIG,2
1011,Mary1Lee,Mary1Lee@proton.me,O/FAn.1ZPWut,2
1012,Robert1Martin,Robert1Martin@yahoo.com,"cpOH]]=$@6(,",2
1013,Lisa2Lee,Lisa2Lee@uwaterloo.ca,yDy|_fcV1L[e,1
1014,Elizabeth2White,Elizabeth2White@outlook.ca,"(s?*6`""r'_vQ",1
1015,Michael5Martinez,Michael5Martinez@yahoo.com,|`FqiKQ;MKSW,1
1016,Michael3Taylor,Michael3Taylor@outlook.ca,1y`EyU1e^tHe,2
1017,David3Jones,David3Jones@outlook.ca,'RTyeBafmsC!,2
1018,Robert3Johnson,Robert3Johnson@outlook.ca,Hw^~S0JhD&/p,2
1019,Christopher4Hernandez,Christopher4Hernandez@proton.me,"?Nx=mL*<""-KX",2
1020,Jennifer2White,Jennifer2White@uwaterloo.ca,xH#_h1fx=8lt,2
1021,James3Hernandez,James3Hernandez@outlook.ca,PnP2TWw*^Wiq,1
1022,Mary2Taylor,Mary2Taylor@uwaterloo.ca,.[K/Z5e_0U|p,1
1023,David3Davis,David3Davis@yahoo.com,lIYKn[sG/*E!,2
1024,Susan1Wilson,Susan1Wilson@outlook.ca,kcALBP%&FN@_,1
1025,Karen1Rodriguez,Karen1Rodriguez@outlook.ca,|)X}D*:JeJE*,2
1026,Robert2Jackson,Robert2Jackson@outlook.ca,"I+,\c3X|k_7Z",1
1027,Christopher1Lopez,Christopher1Lopez@proton.me,y!-j=1&R)@a;,1
1028,James3Williams,James3Williams@proton.me,"I>n]1n""n`_;&",2
1029,Linda3Lee,Linda3Lee@yahoo.com,"4VkxR}}.';,/",2
1030,Karen4Wilson,Karen4Wilson@proton.me,:[;CXTzyOiC#,1
1031,Thomas4Wilson,Thomas4Wilson@outlook.ca,QyELOXL.@yJ@,2
1032,Jessica3Jones,Jessica3Jones@gmail.com,]`${o7+sj6j{,1
1033,Elizabeth3Davis,Elizabeth3Davis@gmail.com,"(""+;b`3^~2j)",2
1034,William1Brown,William1Brown@uwaterloo.ca,f\^{K)5Fg;|@,2
1035,Linda3Williams,Linda3Williams@uwaterloo.ca,"h{5J""m|d:#Iz",2
1036,Nancy2Martin,Nancy2Martin@gmail.com,b<lt*/CrNCfc,2
1037,Patricia2Smith,Patricia2Smith@yahoo.com,H%Du#!gS_.F},2
1038,Jessica3Thomas,Jessica3Thomas@uwaterloo.ca,4[O;Yu'ILZ8B,1
1039,John3Thomas,John3Thomas@gmail.com,"%.h<,|svo6k%",1
1040,Linda3Wilson,Linda3Wilson@yahoo.com,?IFBlocGfhp&,1
1041,Mary3Jones,Mary3Jones@gmail.com,u~[`\-+1yOE!,1
1042,Charles2Miller,Charles2Miller@outlook.ca,:qg4\Nqw;0nb,2
1043,Michael3Miller,Michael3Miller@proton.me,mI~I3AV$W;k$,1
1044,Michael6Martinez,Michael6Martinez@uwaterloo.ca,"1%5Ct}g',E6+",2
1045,Elizabeth2Rodriguez,Elizabeth2Rodriguez@proton.me,JLeYpwr^@\9m,2
1046,Sarah2Martin,Sarah2Martin@yahoo.com,PlRoA2LM{!xM,2
1047,Jessica4Wilson,Jessica4Wilson@yahoo.com,"uNj,=&E:/#I.",2
1048,Lisa5Moore,Lisa5Moore@proton.me,"qav\9dLqp""ZF",1
1049,Matthew5Davis,Matthew5Davis@gmail.com,{6<')Yp]{;e%,1
1050,James1Thompson,James1Thompson@proton.me,A<2TkHQdVg1^,2
1051,David2Williams,David2Williams@outlook.ca,J14C9.AW`W+M,1
1052,Jessica1Lee,Jessica1Lee@yahoo.com,]&~N}^U8oq7B,2
1053,John4Thomas,John4Thomas@uwaterloo.ca,",EEu\xa#lVA#",1
1054,Sarah2Jackson,Sarah2Jackson@gmail.com,D7L*>\d\xUXo,1
1055,William3Lopez,William3Lopez@proton.me,so#Dy]B`Baa],1
1056,William3Johnson,William3Johnson@outlook.ca,f2bThW|j:E7/,1
1057,Sarah3Lopez,Sarah3Lopez@outlook.ca,'\CAr2'VfxpR,1
1058,Barbara1Lopez,Barbara1Lopez@outlook.ca,N+/'wVz/Umv7,1
1059,Lisa3White,Lisa3White@yahoo.com,T+$_&O.ZCs_s,2
1060,Joseph5Rodriguez,Joseph5Rodriguez@gmail.com,rs5t1+6:['tK,2
1061,Nancy1Lopez,Nancy1Lopez@uwaterloo.ca,phZ@.v?ruxnM,1
1062,Richard2Johnson,Richard2Johnson@proton.me,KcVDN~{)svT),2
1063,James3Johnson,James3Johnson@gmail.com,NB_U*RR|JJ32,1
1064,Charles5Davis,Charles5Davis@yahoo.com,"A-c""hz@V>lht",2
1065,David3Martinez,David3Martinez@yahoo.com,Gw`e%E4Iy~j3,2
1066,James3Harris,James3Harris@uwaterloo.ca,`:L/.{OR~FS3,1
1067,Jennifer3Williams,Jennifer3Williams@outlook.ca,"f@e,kUjf{a[5",1
1068,Nancy1Miller,Nancy1Miller@outlook.ca,b=a2*Isa0phT,2
1069,Richard3Harris,Richard3Harris@uwaterloo.ca,ylZl>m}y<4Z|,1
1070,Linda2Taylor,Linda2Taylor@gmail.com,JTWo\nm1kt<?,2
1071,Nancy1Rodriguez,Nancy1Rodriguez@yahoo.com,aU!KJElUh3V%,2
1072,Sarah2Moore,Sarah2Moore@yahoo.com,TUVs%>b80=4P,1
1073,Richard2Hernandez,Richard2Hernandez@uwaterloo.ca,"!Swl%'6}er""5",2
1074,John2Gonzalez,John2Gonzalez@gmail.com,oiT?|SGG't(H,2
1075,Daniel1Martin,Daniel1Martin@uwaterloo.ca,T0TeH~qz!Gff,1
1076,Lisa5Davis,Lisa5Davis@gmail.com,"/b#V[bp""ob*0",2
1077,Robert3Miller,Robert3Miller@yahoo.com,"iZGuiy]),?eW",1
1078,Karen2Anderson,Karen2Anderson@gmail.com,"fL""Oj{*iI|'R",2
1079,James4Taylor,James4Taylor@outlook.ca,7_Csq~&0/;c!,1
1080,Matthew2Harris,Matthew2Harris@proton.me,\Oq#<Ie>E:[W,2
1081,Mary3Taylor,Mary3Taylor@outlook.ca,:ur{E=@?(e9f,2
1082,Mary2Martin,Mary2Martin@uwaterloo.ca,UGk0]UHLZ#T4,1
1083,Nancy3Thompson,Nancy3Thompson@yahoo.com,Y&%q(+.VKeXc,1
1084,Sarah1White,Sarah1White@gmail.com,tc?[kF+W1@nz,1
1085,John4Williams,John4Williams@uwaterloo.ca,qu{f}}%MlLze,1
1086,Richard1Gonzalez,Richard1Gonzalez@yahoo.com,7u<8m%$7BTN0,1
1087,David2Moore,David2Moore@gmail.com,--S{F@|lsGEO,2
1088,Sarah1Johnson,Sarah1Johnson@gmail.com,ImEAa^%t~~}&,1
1089,Richard3Davis,Richard3Davis@uwaterloo.ca,"E7W""be0'&LA?",1
1090,Patricia2Martin,Patricia2Martin@proton.me,~{b~Jz}7]9d`,1
1091,Elizabeth2Anderson,Elizabeth2Anderson@uwaterloo.ca,S0n}WwPen;R],1
1092,James4Hernandez,James4Hernandez@uwaterloo.ca,3s+Tt718u1N[,2
1093,Nancy2Smith,Nancy2Smith@proton.me,O%3=!fkxCwm1,2
1094,William4Lopez,William4Lopez@gmail.com,@\3/pbsl:Y|8,2
1095,Jessica2White,Jessica2White@yahoo.com,d+8!P78j.3}0,1
1096,Christopher3Miller,Christopher3Miller@yahoo.com,":LYT|@=""xq!R",2
1097,Matthew5Williams,Matthew5Williams@gmail.com,3UX_\q!e@x{+,2
1098,Lisa2Williams,Lisa2Williams@outlook.ca,w7^Pz~p7rp[Z,2
1099,Lisa6Davis,Lisa6Davis@outlook.ca,"TKDq'0m""""kX9",2
1100,Susan3Thomas,Susan3Thomas@proton.me,"""""hcMBtHn)N1",2
1101,Robert4Wilson,Robert4Wilson@uwaterloo.ca,zzXAA*DGv2%P,1
1102,David2Thompson,David2Thompson@outlook.ca,><bcy_?[bK1f,2
1103,James1Lopez,James1Lopez@uwaterloo.ca,oT\nb1LikC%B,1
1104,Robert2White,Robert2White@proton.me,<(<jp%-PaL-p,1
1105,Lisa6Moore,Lisa6Moore@gmail.com,f%ad9_T6CM4i,1
1106,Robert2Lopez,Robert2Lopez@proton.me,b9+&|w^;}n(],2
1107,James6Miller,James6Miller@proton.me,3:z/1nZXLwqb,2
1108,Mary2Hernandez,Mary2Hernandez@yahoo.com,O&>MJ'QDJ/~&,2
1109,Linda4Johnson,Linda4Johnson@proton.me,'LZ@p2}>qlLW,2
1110,Linda4Wilson,Linda4Wilson@yahoo.com,H+WBt]09=IME,2
1111,Mary4Jones,Mary4Jones@outlook.ca,"F,KE+hm5-9=5",1
1112,Christopher4Lee,Christopher4Lee@proton.me,U6lDx|%z3cqm,2
1113,James1Martin,James1Martin@outlook.ca,[Kxd^5{8zB0J,1
1114,James7Miller,James7Miller@outlook.ca,KkkaW}5l{[in,1
1115,Charles4Brown,Charles4Brown@uwaterloo.ca,TLMv1XX1qI!J,1
1116,Lisa7Davis,Lisa7Davis@yahoo.com,/j?A..%'sQoP,1
1117,Barbara1Jones,Barbara1Jones@yahoo.com,W/ulynVu=ziy,2
1118,David3Garcia,David3Garcia@uwaterloo.ca,8Zd&dAPE.G{[,2
1119,Matthew1Lopez,Matthew1Lopez@outlook.ca,LV/f?2^0YBW;,2
1120,Daniel2Martin,Daniel2Martin@gmail.com,.e<8(/nVve76,1
1121,Patricia2Jackson,Patricia2Jackson@uwaterloo.ca,eY^]V=Q-(+g],2
1122,Mary3Johnson,Mary3Johnson@outlook.ca,ehyEEIQ.!B&2,2
1123,Mary5Jones,Mary5Jones@proton.me,"k5X'[;h+A,6q",2
1124,Jessica3Martinez,Jessica3Martinez@gmail.com,E~f{'yQAIE~u,2
1125,William4Lee,William4Lee@outlook.ca,/Eo5?Z/]~o(O,1
1126,Mary3Hernandez,Mary3Hernandez@gmail.com,"Gmhg2""6}R}NC",2
1127,Daniel2Martinez,Daniel2Martinez@gmail.com,#;2{{b;h?v!~,1
1128,Thomas2Williams,Thomas2Williams@yahoo.com,{Lxp81&]'`P.,1
1129,Christopher2Moore,Christopher2Moore@yahoo.com,j(nPlDQ-UFF[,2
1130,Barbara4Lee,Barbara4Lee@gmail.com,"8F)V\a,KwIJ(",1
1131,Elizabeth1Martinez,Elizabeth1Martinez@gmail.com,tNeSJ@2'YX[s,2
1132,Richard5Garcia,Richard5Garcia@uwaterloo.ca,"""cZX=8JL:rJC",2
1133,Robert2Brown,Robert2Brown@proton.me,"$ho?tmlMd""k9",2
1134,Mary4Hernandez,Mary4Hernandez@proton.me,dVbhp[@OIxo-,2
1135,James4Davis,James4Davis@proton.me,LBGG%)!*KPJ?,1
1136,Susan2Jones,Susan2Jones@gmail.com,@lv]xx6}Z{@e,2
1137,James3Anderson,James3Anderson@yahoo.com,4u-9U0N2'&$1,2
1138,Joseph3Lee,Joseph3Lee@uwaterloo.ca,?Kveq@}Fsel>,2
1139,Richard4Smith,Richard4Smith@uwaterloo.ca,@yIP%*u1*3I),1
1140,Barbara5Williams,Barbara5Williams@gmail.com,@Drf{Tk:oj&b,2
1141,James4Williams,James4Williams@gmail.com,kNn.8]Zs)T__,1
1142,Nancy3Smith,Nancy3Smith@yahoo.com,"4*32yL;qK""@x",2
1143,Linda3Perez,Linda3Perez@yahoo.com,|(Xt})!F7y>*,2
1144,Jessica2Brown,Jessica2Brown@gmail.com,4|(Hr}bRT(M@,2
1145,Mary2Lopez,Mary2Lopez@outlook.ca,"IBu%?Mhx""/KG",2
1146,Charles5Johnson,Charles5Johnson@gmail.com,bB.-bv@PU(kW,1
1147,Jennifer3Rodriguez,Jennifer3Rodriguez@gmail.com,Qp_.yOTySqVt,1
1148,Michael2Davis,Michael2Davis@outlook.ca,48L@%Q}u[-Wo,2
1149,Elizabeth3Anderson,Elizabeth3Anderson@outlook.ca,*}@!)YM|P-pb,2
1150,Mary4Thompson,Mary4Thompson@proton.me,y[-\l'9BWv}I,2
1151,Lisa4White,Lisa4White@gmail.com,.cNNRf9(j;VM,1
1152,Patricia2Perez,Patricia2Perez@gmail.com,XDI&rjF^{;\b,2
1153,Charles6Johnson,Charles6Johnson@gmail.com,B>'_:oshr4B*,2
1154,Patricia3Jackson,Patricia3Jackson@yahoo.com,(@_!2$d;HDEl,2
1155,Susan2White,Susan2White@gmail.com,"ESfpo^""$I5h?",2
1156,Charles3Miller,Charles3Miller@proton.me,q|yKa}=iJa.!,2
1157,Richard1Brown,Richard1Brown@outlook.ca,}k2=_ZP~k)C],1
1158,Michael4Hernandez,Michael4Hernandez@outlook.ca,_\BjU|><.%xI,2
1159,William5Lee,William5Lee@outlook.ca,aY0VPdl)k4C7,2
1160,Richard3Moore,Richard3Moore@yahoo.com,S>Q(;{ieepf@,2
1161,Nancy2Anderson,Nancy2Anderson@yahoo.com,('}Ue@<WJ]29,1
1162,Linda2White,Linda2White@proton.me,:d~b%O3Gz`!N,2
1163,Lisa3Williams,Lisa3Williams@outlook.ca,N\ZC`nA%0}ZY,2
1164,Linda2Smith,Linda2Smith@yahoo.com,o9AE8tQhx*6j,1
1165,Jennifer5Smith,Jennifer5Smith@outlook.ca,9]|28l?wvlmW,2
1166,Susan4Thomas,Susan4Thomas@uwaterloo.ca,"!,Hu%u-c\Fd1",1
1167,Michael2Jones,Michael2Jones@outlook.ca,"Y""=m~HEYC6&""",2
1168,Michael5Perez,Michael5Perez@uwaterloo.ca,6|b/rU\gIls9,1
1169,Charles1Gonzalez,Charles1Gonzalez@gmail.com,p%@</G{VkIcz,2
1170,Mary3Garcia,Mary3Garcia@outlook.ca,%K\cNtP<v_cD,1
1171,David4Davis,David4Davis@uwaterloo.ca,"6}<f\""RnO1yL",2
1172,Joseph1Gonzalez,Joseph1Gonzalez@outlook.ca,GL49qJ'B$Fy^,1
1173,William5Garcia,William5Garcia@proton.me,|b3>O{i>MN$g,2
1174,Linda4Martin,Linda4Martin@uwaterloo.ca,"B^.:Ix#f""2Y}",1
1175,Lisa7Moore,Lisa7Moore@gmail.com,j-BUr)O}L#!P,1
1176,Mary6Jones,Mary6Jones@uwaterloo.ca,2<wc>a3BjS}@,1
1177,James3Jackson,James3Jackson@yahoo.com,7jr>.}uEle&#,2
1178,Daniel3Smith,Daniel3Smith@yahoo.com,f6e^XQ@|u_VA,2
1179,Karen1Miller,Karen1Miller@uwaterloo.ca,]OrBGQnyK3?I,1
1180,Thomas2Rodriguez,Thomas2Rodriguez@gmail.com,L4Jh\a$1h(^<,1
1181,Michael7Martinez,Michael7Martinez@proton.me,7P\}V!1o-Io.,1
1182,Karen3Jackson,Karen3Jackson@outlook.ca,j[uNu[<fS%7V,1
1183,Karen2Smith,Karen2Smith@proton.me,W;$'*xMtBa&~,2
1184,David3Williams,David3Williams@gmail.com,if!.z%/@Wc];,2
1185,Daniel2Hernandez,Daniel2Hernandez@uwaterloo.ca,&+@`a1%In|PF,2
1186,Mary4Anderson,Mary4Anderson@gmail.com,%_<C]Pe)NfIi,2
1187,Charles4Thompson,Charles4Thompson@outlook.ca,`Wye+I|_K+c*,1
1188,Michael3Moore,Michael3Moore@uwaterloo.ca,"lA""oo?C""f[Qh",1
1189,James4Smith,James4Smith@proton.me,z0QqPwq(8-=v,2
1190,Linda2Miller,Linda2Miller@uwaterloo.ca,y};&9$8KHuF`,1
1191,Matthew3Harris,Matthew3Harris@proton.me,egY^pi%bv6nH,1
1192,Robert3Thomas,Robert3Thomas@proton.me,.mYltzvK_{`},2
1193,Joseph2Miller,Joseph2Miller@uwaterloo.ca,g+u^ypKkjBL.,1
1194,Susan3White,Susan3White@outlook.ca,(\ZdFT)fSuwO,1
1195,Richard2Gonzalez,Richard2Gonzalez@gmail.com,+T%'DBP}J$}k,2
1196,James4Anderson,James4Anderson@yahoo.com,+D%??f9H&0K1,1
1197,Sarah4Lopez,Sarah4Lopez@yahoo.com,"VL<eR-9t$D,9",1
1198,Richard3Johnson,Richard3Johnson@gmail.com,<vU:Pw8|2Z7N,2
1199,Jennifer3Martin,Jennifer3Martin@outlook.ca,oYcW+b~DlMAW,2
1200,Robert2Lee,Robert2Lee@gmail.com,",&h1|-v*AjAZ",1
1201,Lisa1Johnson,Lisa1Johnson@proton.me,"Y-D.rJy)""u*""",2
1202,Lisa2Johnson,Lisa2Johnson@uwaterloo.ca,Z?qtW)a)5JFe,2
1203,William2Smith,William2Smith@proton.me,[Iu2*<rPYVd&,2
1204,Matthew2Lopez,Matthew2Lopez@outlook.ca,"A$M2@-7,$J`G",1
1205,Susan3Anderson,Susan3Anderson@proton.me,/t'i:ImV@;o$,1
1206,Barbara4Jackson,Barbara4Jackson@yahoo.com,Krs^I1ZKvB\),2
1207,Jennifer6Smith,Jennifer6Smith@yahoo.com,u=7Q2f.h}*U/,1
1208,Daniel2Gonzalez,Daniel2Gonzalez@uwaterloo.ca,M#5[]9eVzSnW,2
1209,Christopher5Gonzalez,Christopher5Gonzalez@gmail.com,@/$08\4wov&9,2
1210,Lisa4Williams,Lisa4Williams@gmail.com,t1O%wQ%Q%Y^j,2
1211,William4Hernandez,William4Hernandez@outlook.ca,Ajr&OELNup(E,2
1212,Christopher1Jackson,Christopher1Jackson@uwaterloo.ca,y>_P2H#fWL5M,1
1213,Thomas1Miller,Thomas1Miller@outlook.ca,?2#tg3Q0PmVM,2
1214,Lisa2Jackson,Lisa2Jackson@outlook.ca,"w'F^}q8""-6O|",2
1215,Karen2Williams,Karen2Williams@gmail.com,",_2mV4gf97G%",2
1216,Mary2Jackson,Mary2Jackson@outlook.ca,"_z{#1GbXU""}A",2
1217,David2Smith,David2Smith@gmail.com,",2hyxV[?""gz0",1
1218,Robert5Wilson,Robert5Wilson@proton.me,akbEo}~l|}|?,2
1219,Michael3Jones,Michael3Jones@uwaterloo.ca,G[kbA;fCmA:*,1
1220,Charles4Rodriguez,Charles4Rodriguez@proton.me,T3rw!\>#|5=B,1
1221,Robert3Brown,Robert3Brown@uwaterloo.ca,:(>)AP)eAVH<,1
1222,Nancy3Brown,Nancy3Brown@gmail.com,iTtV!f3&-U)|,2
1223,Sarah1Hernandez,Sarah1Hernandez@uwaterloo.ca,OalLHaNJZ~kM,2
1224,James5Smith,James5Smith@yahoo.com,I<91Rv(i.<[',1
1225,Nancy3Anderson,Nancy3Anderson@proton.me,Jl7I*Q`|]^uS,1
1226,Robert4Miller,Robert4Miller@outlook.ca,U{/EoL-IDQKr,2
1227,Jessica4Martinez,Jessica4Martinez@uwaterloo.ca,v?5=>nviou%T,1
1228,David2Gonzalez,David2Gonzalez@proton.me,R7TQA~W1\OM%,2
1229,John1Taylor,John1Taylor@outlook.ca,#[fZn7LLNq(},1
1230,Robert5Miller,Robert5Miller@proton.me,",LTc+{%!UXkX",2
1231,Mary5Hernandez,Mary5Hernandez@outlook.ca,bSr?vwy+T`;K,2
1232,John3Gonzalez,John3Gonzalez@outlook.ca,@gF:f[V/)%:z,1
1233,Richard1Thompson,Richard1Thompson@yahoo.com,{-oM>@/j:]`1,1
1234,Daniel2White,Daniel2White@gmail.com,"qb&D"":(hD1iV",2
1235,Richard5Martinez,Richard5Martinez@proton.me,6N-K9(h+gtqd,2
1236,Richard5Smith,Richard5Smith@gmail.com,n>.Y`(7/Cb;y,2
1237,Nancy4Anderson,Nancy4Anderson@outlook.ca,H7H$/L2Q.i}v,2
1238,Charles3Harris,Charles3Harris@proton.me,#/T{*:<5cCt:,1
1239,Nancy2Moore,Nancy2Moore@uwaterloo.ca,z}1)Q=2Xg'LV,1
1240,Karen3Anderson,Karen3Anderson@uwaterloo.ca,"c=""%h$@N)bP6",1
1241,Richard2Brown,Richard2Brown@yahoo.com,wZfgXCh5I`;K,1
1242,Charles3Jones,Charles3Jones@proton.me,U8_}*U=:RBdk,1
1243,Richard3Gonzalez,Richard3Gonzalez@uwaterloo.ca,mlx/bTdQ.MpC,1
1244,Patricia1Wilson,Patricia1Wilson@gmail.com,"\,<0S>@FZX~8",2
1245,David2White,David2White@proton.me,B#]LRmY3B!*.,2
1246,William5Hernandez,William5Hernandez@proton.me,B)?)kj<xwE\b,2
1247,David2Hernandez,David2Hernandez@gmail.com,+qn5-Mj.g(u6,2
1248,Barbara2Brown,Barbara2Brown@uwaterloo.ca,)QvRY2t\$:DL,2
1249,Jessica5Wilson,Jessica5Wilson@gmail.com,g?9b=J8m*zo&,1
1250,James4Johnson,James4Johnson@proton.me,]{9g>bfl/%'.,2
1251,David3Taylor,David3Taylor@proton.me,XaYYRzaDeW#y,1
1252,Elizabeth5Perez,Elizabeth5Perez@yahoo.com,"2~,^q{t<?aoA",2
1253,John2Wilson,John2Wilson@proton.me,Vb;bVl9GxH(^,2
1254,William6Hernandez,William6Hernandez@yahoo.com,bIVb9M?#S`75,1
1255,Jennifer4Rodriguez,Jennifer4Rodriguez@gmail.com,Kugu|.BKCs'p,2
1256,John2Harris,John2Harris@outlook.ca,8Ev{!VBdq4Os,2
1257,Elizabeth2Smith,Elizabeth2Smith@uwaterloo.ca,"L_,9^w~~N-=3",1
1258,Michael4Taylor,Michael4Taylor@proton.me,]Y;${^/e:hHV,2
1259,James5Taylor,James5Taylor@uwaterloo.ca,z*TO\+f%I.;q,2
1260,Jessica1Johnson,Jessica1Johnson@yahoo.com,"B?#y<""lR-7?~",2
1261,James5Davis,James5Davis@proton.me,:?ZAZVc?t6a$,1
1262,Mary3Martin,Mary3Martin@gmail.com,nVJ<9b$NBcu;,2
1263,Robert6Miller,Robert6Miller@outlook.ca,5zOlHNkp6:I;,2
1264,Mary4Garcia,Mary4Garcia@yahoo.com,""";HHA2$_nuX/",2
1265,Lisa3Johnson,Lisa3Johnson@outlook.ca,0R2$CsE~TxIa,1
1266,James2Martin,James2Martin@gmail.com,rx<AsU`vstfJ,1
1267,Michael4Rodriguez,Michael4Rodriguez@outlook.ca,Lw{C&R89uq>h,1
1268,Charles4Harris,Charles4Harris@proton.me,.r^lSngIsE23,1
1269,Karen2Thomas,Karen2Thomas@outlook.ca,-73g*';b<HQB,2
1270,Charles2Thomas,Charles2Thomas@uwaterloo.ca,1G5P+&Qu+|/4,2
1271,David4Jones,David4Jones@outlook.ca,S`_Lv6M7]1Z1,2
1272,Patricia2Miller,Patricia2Miller@gmail.com,*aIajwUU5e{w,2
1273,Karen2Rodriguez,Karen2Rodriguez@outlook.ca,"0_-J\VF&3"".<",1
1274,Elizabeth2Hernandez,Elizabeth2Hernandez@yahoo.com,C5n+((9|S!8G,2
1275,Michael1Lopez,Michael1Lopez@proton.me,tJ=B$Pthg*/C,2
1276,Elizabeth1Taylor,Elizabeth1Taylor@yahoo.com,mkn[r`rZ]`fG,2
1277,Jessica2Lee,Jessica2Lee@uwaterloo.ca,"(.Rn""JQQMAfj",2
1278,Nancy4Smith,Nancy4Smith@gmail.com,'.l!v3Fj5jt8,1
1279,Robert6Perez,Robert6Perez@proton.me,B]YyPK3%{.4M,1
1280,Jennifer1Thompson,Jennifer1Thompson@outlook.ca,}EVY)%BTE)_D,2
1281,William5Jones,William5Jones@yahoo.com,;S%3HZ(=:k6<,1
1282,John3Lopez,John3Lopez@outlook.ca,JTpuzq4hv:rg,1
1283,David4Taylor,David4Taylor@gmail.com,+SCx1w#OMXe=,1
1284,Joseph3Miller,Joseph3Miller@gmail.com,s\D!b@YM450!,1
1285,Mary3Davis,Mary3Davis@yahoo.com,v&_7_<&j[~E$,2
1286,Nancy5Anderson,Nancy5Anderson@proton.me,&.jCxuhWu~*m,2
1287,Sarah2Wilson,Sarah2Wilson@proton.me,^k!Fcxx;#:j+,2
1288,Karen2Lopez,Karen2Lopez@yahoo.com,}-6L<2R0#`jw,2
1289,John2Taylor,John2Taylor@proton.me,Oo#ha|a*#Y\8,2
1290,Nancy2Taylor,Nancy2Taylor@uwaterloo.ca,JgG|?tF[L1:q,1
1291,James6Taylor,James6Taylor@outlook.ca,oD#/K|%&D*tY,1
1292,Karen3Hernandez,Karen3Hernandez@outlook.ca,"1;(""1[t5y<sy",2
1293,Daniel3Taylor,Daniel3Taylor@gmail.com,DSS?j85t9C]C,1
1294,Charles4Wilson,Charles4Wilson@uwaterloo.ca,">Y""V5ch7Z+>X",1
1295,Christopher3Harris,Christopher3Harris@uwaterloo.ca,!OcDS6~g!jp),1
1296,Susan4Smith,Susan4Smith@gmail.com,6{{~DzyOj3r[,2
1297,Daniel3Martin,Daniel3Martin@gmail.com,"9""^7l3+5u#A}",1
1298,Joseph1Wilson,Joseph1Wilson@proton.me,"|,i=/yrC[:~7",2
1299,Thomas2Miller,Thomas2Miller@yahoo.com,"5gBSY\K$H,FZ",2
1300,Michael1Thompson,Michael1Thompson@yahoo.com,"b02yJ(R,iDo|",2
1301,Richard6Garcia,Richard6Garcia@outlook.ca,EE`&P}V1~~/Q,1
1302,Nancy1Lee,Nancy1Lee@yahoo.com,1tV%1H8~/otb,2
1303,John3Taylor,John3Taylor@yahoo.com,?$I`>HhM2!AW,2
1304,Sarah1Taylor,Sarah1Taylor@uwaterloo.ca,i%t|&~A8Ob{~,2
1305,Matthew2Jones,Matthew2Jones@proton.me,RbA;!E8S:!Qb,2
1306,David1Jackson,David1Jackson@gmail.com,:Ut9!lBw3T^P,2
1307,Karen1Moore,Karen1Moore@outlook.ca,"L3_En,,zX}f""",1
1308,Susan3Jones,Susan3Jones@uwaterloo.ca,)eM*xyO{e6-N,1
1309,Joseph4White,Joseph4White@uwaterloo.ca,"hQEeg0w8""ys""",1
1310,Christopher1Thomas,Christopher1Thomas@yahoo.com,J|p_s(/M8UFt,2
1311,Karen4Taylor,Karen4Taylor@outlook.ca,c9s+X\-m3U!f,1
1312,Robert2Garcia,Robert2Garcia@uwaterloo.ca,">xH""ozSY3X!r",2
1313,Nancy2Jackson,Nancy2Jackson@yahoo.com,2VE)R8sb7@-!,1
1314,Daniel4Harris,Daniel4Harris@proton.me,tNOPSSKQ]B(`,2
1315,William3Thompson,William3Thompson@outlook.ca,B+_Y7VsH@v|K,2
1316,Mary1Perez,Mary1Perez@outlook.ca,t1Y$[DfaGH$?,2
1317,Joseph2Anderson,Joseph2Anderson@outlook.ca,Bo|Q<=@{}uM#,2
1318,Daniel4Rodriguez,Daniel4Rodriguez@yahoo.com,*S:z)6R-QNq@,2
1319,Susan5Thomas,Susan5Thomas@gmail.com,~31&H@QHZr\b,2
1320,Michael1Jackson,Michael1Jackson@outlook.ca,"P""BGvL{.`>.!",1
1321,Sarah3Moore,Sarah3Moore@outlook.ca,"Fnq>47+CT,AQ",1
